Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value
"EI","Emissions intensities","20","Botswana","7231","Emissions (CO2eq)","1718","Cereals excluding rice","2017","2017","gigagrams","101.7506"
"EI","Emissions intensities","20","Botswana","7231","Emissions (CO2eq)","867","Meat, cattle","2017","2017","gigagrams","2069.0422"
"EI","Emissions intensities","20","Botswana","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2017","2017","gigagrams","472.3531"
"EI","Emissions intensities","20","Botswana","7231","Emissions (CO2eq)","1017","Meat, goat","2017","2017","gigagrams","294.1588"
"EI","Emissions intensities","20","Botswana","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","2017","2017","gigagrams","23.7009"
"EI","Emissions intensities","20","Botswana","7231","Emissions (CO2eq)","977","Meat, sheep","2017","2017","gigagrams","44.3849"
"EI","Emissions intensities","20","Botswana","7231","Emissions (CO2eq)","1058","Meat, chicken","2017","2017","gigagrams","1.4288"
"EI","Emissions intensities","20","Botswana","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","2017","2017","gigagrams","5.1234"
"EI","Emissions intensities","20","Botswana","7231","Emissions (CO2eq)","1035","Meat, pig","2017","2017","gigagrams","1.0442"
"EI","Emissions intensities","21","Brazil","7231","Emissions (CO2eq)","1718","Cereals excluding rice","2017","2017","gigagrams","20099.2752"
"EI","Emissions intensities","21","Brazil","7231","Emissions (CO2eq)","27","Rice, paddy","2017","2017","gigagrams","6123.5808"
"EI","Emissions intensities","21","Brazil","7231","Emissions (CO2eq)","867","Meat, cattle","2017","2017","gigagrams","330285.8317"
"EI","Emissions intensities","21","Brazil","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2017","2017","gigagrams","35710.8979"
"EI","Emissions intensities","21","Brazil","7231","Emissions (CO2eq)","1017","Meat, goat","2017","2017","gigagrams","1067.8529"
"EI","Emissions intensities","21","Brazil","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","2017","2017","gigagrams","975.9562"
"EI","Emissions intensities","21","Brazil","7231","Emissions (CO2eq)","977","Meat, sheep","2017","2017","gigagrams","3436.2852"
"EI","Emissions intensities","21","Brazil","7231","Emissions (CO2eq)","1058","Meat, chicken","2017","2017","gigagrams","4540.4724"
"EI","Emissions intensities","21","Brazil","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","2017","2017","gigagrams","2041.8531"
"EI","Emissions intensities","21","Brazil","7231","Emissions (CO2eq)","1035","Meat, pig","2017","2017","gigagrams","9217.0398"
"EI","Emissions intensities","239","British Virgin Islands","7231","Emissions (CO2eq)","867","Meat, cattle","2017","2017","gigagrams","2.96"
"EI","Emissions intensities","239","British Virgin Islands","7231","Emissions (CO2eq)","1017","Meat, goat","2017","2017","gigagrams","2.1373"
"EI","Emissions intensities","239","British Virgin Islands","7231","Emissions (CO2eq)","977","Meat, sheep","2017","2017","gigagrams","1.1701"
"EI","Emissions intensities","239","British Virgin Islands","7231","Emissions (CO2eq)","1035","Meat, pig","2017","2017","gigagrams","0.3562"
"EI","Emissions intensities","26","Brunei Darussalam","7231","Emissions (CO2eq)","27","Rice, paddy","2017","2017","gigagrams","4.5311"
"EI","Emissions intensities","26","Brunei Darussalam","7231","Emissions (CO2eq)","867","Meat, cattle","2017","2017","gigagrams","0.9973"
"EI","Emissions intensities","26","Brunei Darussalam","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2017","2017","gigagrams","0.3038"
"EI","Emissions intensities","26","Brunei Darussalam","7231","Emissions (CO2eq)","1017","Meat, goat","2017","2017","gigagrams","1.5701"
"EI","Emissions intensities","26","Brunei Darussalam","7231","Emissions (CO2eq)","947","Meat, buffalo","2017","2017","gigagrams","4.8341"
"EI","Emissions intensities","26","Brunei Darussalam","7231","Emissions (CO2eq)","951","Milk, whole fresh buffalo","2017","2017","gigagrams","0.3564"
"EI","Emissions intensities","26","Brunei Darussalam","7231","Emissions (CO2eq)","977","Meat, sheep","2017","2017","gigagrams","0.8927"
"EI","Emissions intensities","26","Brunei Darussalam","7231","Emissions (CO2eq)","1058","Meat, chicken","2017","2017","gigagrams","62.7286"
"EI","Emissions intensities","26","Brunei Darussalam","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","2017","2017","gigagrams","11.8786"
"EI","Emissions intensities","26","Brunei Darussalam","7231","Emissions (CO2eq)","1035","Meat, pig","2017","2017","gigagrams","0.2845"
"EI","Emissions intensities","27","Bulgaria","7231","Emissions (CO2eq)","1718","Cereals excluding rice","2017","2017","gigagrams","2558.9919"
"EI","Emissions intensities","27","Bulgaria","7231","Emissions (CO2eq)","27","Rice, paddy","2017","2017","gigagrams","346.3683"
"EI","Emissions intensities","27","Bulgaria","7231","Emissions (CO2eq)","867","Meat, cattle","2017","2017","gigagrams","521.7422"
"EI","Emissions intensities","27","Bulgaria","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2017","2017","gigagrams","804.6516"
"EI","Emissions intensities","27","Bulgaria","7231","Emissions (CO2eq)","1017","Meat, goat","2017","2017","gigagrams","8.9965"
"EI","Emissions intensities","27","Bulgaria","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","2017","2017","gigagrams","47.087"
"EI","Emissions intensities","27","Bulgaria","7231","Emissions (CO2eq)","947","Meat, buffalo","2017","2017","gigagrams","7.9982"
"EI","Emissions intensities","27","Bulgaria","7231","Emissions (CO2eq)","951","Milk, whole fresh buffalo","2017","2017","gigagrams","12.9587"
"EI","Emissions intensities","27","Bulgaria","7231","Emissions (CO2eq)","977","Meat, sheep","2017","2017","gigagrams","97.8448"
"EI","Emissions intensities","27","Bulgaria","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","2017","2017","gigagrams","300.7505"
"EI","Emissions intensities","27","Bulgaria","7231","Emissions (CO2eq)","1058","Meat, chicken","2017","2017","gigagrams","24.37"
"EI","Emissions intensities","27","Bulgaria","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","2017","2017","gigagrams","76.2533"
"EI","Emissions intensities","27","Bulgaria","7231","Emissions (CO2eq)","1035","Meat, pig","2017","2017","gigagrams","119.4957"
"EI","Emissions intensities","233","Burkina Faso","7231","Emissions (CO2eq)","1718","Cereals excluding rice","2017","2017","gigagrams","544.6033"
"EI","Emissions intensities","233","Burkina Faso","7231","Emissions (CO2eq)","27","Rice, paddy","2017","2017","gigagrams","970.3916"
"EI","Emissions intensities","233","Burkina Faso","7231","Emissions (CO2eq)","867","Meat, cattle","2017","2017","gigagrams","9094.3527"
"EI","Emissions intensities","233","Burkina Faso","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2017","2017","gigagrams","2679.901"
"EI","Emissions intensities","233","Burkina Faso","7231","Emissions (CO2eq)","1017","Meat, goat","2017","2017","gigagrams","2749.6857"
"EI","Emissions intensities","233","Burkina Faso","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","2017","2017","gigagrams","516.3935"
"EI","Emissions intensities","233","Burkina Faso","7231","Emissions (CO2eq)","977","Meat, sheep","2017","2017","gigagrams","1714.8127"
"EI","Emissions intensities","233","Burkina Faso","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","2017","2017","gigagrams","252.2362"
"EI","Emissions intensities","233","Burkina Faso","7231","Emissions (CO2eq)","1130","Milk, whole fresh camel","2017","2017","gigagrams","3.2209"
"EI","Emissions intensities","233","Burkina Faso","7231","Emissions (CO2eq)","1058","Meat, chicken","2017","2017","gigagrams","122.2172"
"EI","Emissions intensities","233","Burkina Faso","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","2017","2017","gigagrams","101.2914"
"EI","Emissions intensities","233","Burkina Faso","7231","Emissions (CO2eq)","1035","Meat, pig","2017","2017","gigagrams","739.9586"
"EI","Emissions intensities","29","Burundi","7231","Emissions (CO2eq)","1718","Cereals excluding rice","2017","2017","gigagrams","77.6881"
"EI","Emissions intensities","29","Burundi","7231","Emissions (CO2eq)","27","Rice, paddy","2017","2017","gigagrams","78.2202"
"EI","Emissions intensities","29","Burundi","7231","Emissions (CO2eq)","867","Meat, cattle","2017","2017","gigagrams","447.6271"
"EI","Emissions intensities","29","Burundi","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2017","2017","gigagrams","217.0227"
"EI","Emissions intensities","29","Burundi","7231","Emissions (CO2eq)","1017","Meat, goat","2017","2017","gigagrams","308.5213"
"EI","Emissions intensities","29","Burundi","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","2017","2017","gigagrams","83.0837"
"EI","Emissions intensities","29","Burundi","7231","Emissions (CO2eq)","977","Meat, sheep","2017","2017","gigagrams","40.6307"
"EI","Emissions intensities","29","Burundi","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","2017","2017","gigagrams","8.0327"
"EI","Emissions intensities","29","Burundi","7231","Emissions (CO2eq)","1058","Meat, chicken","2017","2017","gigagrams","7.2344"
"EI","Emissions intensities","29","Burundi","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","2017","2017","gigagrams","4.5745"
"EI","Emissions intensities","29","Burundi","7231","Emissions (CO2eq)","1035","Meat, pig","2017","2017","gigagrams","131.4967"
"EI","Emissions intensities","35","Cabo Verde","7231","Emissions (CO2eq)","1718","Cereals excluding rice","2017","2017","gigagrams","3.5219"
"EI","Emissions intensities","35","Cabo Verde","7231","Emissions (CO2eq)","867","Meat, cattle","2017","2017","gigagrams","23.9795"
"EI","Emissions intensities","35","Cabo Verde","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2017","2017","gigagrams","13.9092"
"EI","Emissions intensities","35","Cabo Verde","7231","Emissions (CO2eq)","1017","Meat, goat","2017","2017","gigagrams","10.7526"
"EI","Emissions intensities","35","Cabo Verde","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","2017","2017","gigagrams","12.2925"
"EI","Emissions intensities","35","Cabo Verde","7231","Emissions (CO2eq)","977","Meat, sheep","2017","2017","gigagrams","2.4363"
"EI","Emissions intensities","35","Cabo Verde","7231","Emissions (CO2eq)","1058","Meat, chicken","2017","2017","gigagrams","3.42"
"EI","Emissions intensities","35","Cabo Verde","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","2017","2017","gigagrams","2.0912"
"EI","Emissions intensities","35","Cabo Verde","7231","Emissions (CO2eq)","1035","Meat, pig","2017","2017","gigagrams","18.483"
"EI","Emissions intensities","115","Cambodia","7231","Emissions (CO2eq)","1718","Cereals excluding rice","2017","2017","gigagrams","65.5324"
"EI","Emissions intensities","115","Cambodia","7231","Emissions (CO2eq)","27","Rice, paddy","2017","2017","gigagrams","10913.344"
"EI","Emissions intensities","115","Cambodia","7231","Emissions (CO2eq)","867","Meat, cattle","2017","2017","gigagrams","4346.4835"
"EI","Emissions intensities","115","Cambodia","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2017","2017","gigagrams","318.3475"
"EI","Emissions intensities","115","Cambodia","7231","Emissions (CO2eq)","947","Meat, buffalo","2017","2017","gigagrams","1156.478"
"EI","Emissions intensities","115","Cambodia","7231","Emissions (CO2eq)","1058","Meat, chicken","2017","2017","gigagrams","35.908"
"EI","Emissions intensities","115","Cambodia","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","2017","2017","gigagrams","31.1963"
"EI","Emissions intensities","115","Cambodia","7231","Emissions (CO2eq)","1035","Meat, pig","2017","2017","gigagrams","419.2699"
"EI","Emissions intensities","32","Cameroon","7231","Emissions (CO2eq)","1718","Cereals excluding rice","2017","2017","gigagrams","516.1901"
"EI","Emissions intensities","32","Cameroon","7231","Emissions (CO2eq)","27","Rice, paddy","2017","2017","gigagrams","475.1513"
"EI","Emissions intensities","32","Cameroon","7231","Emissions (CO2eq)","867","Meat, cattle","2017","2017","gigagrams","6246.8037"
"EI","Emissions intensities","32","Cameroon","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2017","2017","gigagrams","479.6069"
"EI","Emissions intensities","32","Cameroon","7231","Emissions (CO2eq)","1017","Meat, goat","2017","2017","gigagrams","941.9888"
"EI","Emissions intensities","32","Cameroon","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","2017","2017","gigagrams","222.5961"
"EI","Emissions intensities","32","Cameroon","7231","Emissions (CO2eq)","977","Meat, sheep","2017","2017","gigagrams","497.283"
"EI","Emissions intensities","32","Cameroon","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","2017","2017","gigagrams","172.1214"
"EI","Emissions intensities","32","Cameroon","7231","Emissions (CO2eq)","1058","Meat, chicken","2017","2017","gigagrams","210.4748"
"EI","Emissions intensities","32","Cameroon","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","2017","2017","gigagrams","29.7339"
"EI","Emissions intensities","32","Cameroon","7231","Emissions (CO2eq)","1035","Meat, pig","2017","2017","gigagrams","534.0849"
"EI","Emissions intensities","33","Canada","7231","Emissions (CO2eq)","1718","Cereals excluding rice","2017","2017","gigagrams","14347.8082"
"EI","Emissions intensities","33","Canada","7231","Emissions (CO2eq)","867","Meat, cattle","2017","2017","gigagrams","17857.3608"
"EI","Emissions intensities","33","Canada","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2017","2017","gigagrams","4103.8089"
"EI","Emissions intensities","33","Canada","7231","Emissions (CO2eq)","977","Meat, sheep","2017","2017","gigagrams","184.1734"
"EI","Emissions intensities","33","Canada","7231","Emissions (CO2eq)","1058","Meat, chicken","2017","2017","gigagrams","515.1177"
"EI","Emissions intensities","33","Canada","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","2017","2017","gigagrams","247.3254"
"EI","Emissions intensities","33","Canada","7231","Emissions (CO2eq)","1035","Meat, pig","2017","2017","gigagrams","4487.0146"
"EI","Emissions intensities","36","Cayman Islands","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","2017","2017","gigagrams","0.0066"
"EI","Emissions intensities","37","Central African Republic","7231","Emissions (CO2eq)","1718","Cereals excluding rice","2017","2017","gigagrams","19.0447"
"EI","Emissions intensities","37","Central African Republic","7231","Emissions (CO2eq)","27","Rice, paddy","2017","2017","gigagrams","13.0046"
"EI","Emissions intensities","37","Central African Republic","7231","Emissions (CO2eq)","867","Meat, cattle","2017","2017","gigagrams","4841.7589"
"EI","Emissions intensities","37","Central African Republic","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2017","2017","gigagrams","533.6686"
"EI","Emissions intensities","37","Central African Republic","7231","Emissions (CO2eq)","1017","Meat, goat","2017","2017","gigagrams","1429.5905"
"EI","Emissions intensities","37","Central African Republic","7231","Emissions (CO2eq)","977","Meat, sheep","2017","2017","gigagrams","83.6374"
"EI","Emissions intensities","37","Central African Republic","7231","Emissions (CO2eq)","1058","Meat, chicken","2017","2017","gigagrams","30.437"
"EI","Emissions intensities","37","Central African Republic","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","2017","2017","gigagrams","4.7051"
"EI","Emissions intensities","37","Central African Republic","7231","Emissions (CO2eq)","1035","Meat, pig","2017","2017","gigagrams","308.9916"
"EI","Emissions intensities","39","Chad","7231","Emissions (CO2eq)","1718","Cereals excluding rice","2017","2017","gigagrams","212.832"
"EI","Emissions intensities","39","Chad","7231","Emissions (CO2eq)","27","Rice, paddy","2017","2017","gigagrams","323.0046"
"EI","Emissions intensities","39","Chad","7231","Emissions (CO2eq)","867","Meat, cattle","2017","2017","gigagrams","28947.3922"
"EI","Emissions intensities","39","Chad","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2017","2017","gigagrams","3427.6427"
"EI","Emissions intensities","39","Chad","7231","Emissions (CO2eq)","1017","Meat, goat","2017","2017","gigagrams","6581.6989"
